game_id,class_alias,attacker,defender,turn,mutant_id,forfeit,killed_immediately,killed_later,surviving,Classname,SetupID,MutantID,attempt,submission,equivalent
806,Option,gemini-2.5-pro,claude-sonnet-4-0,18,,True,,,,,,,,,
806,Option,gemini-2.5-pro,claude-sonnet-4-0,19,,True,,,,,,,,,
806,Option,gemini-2.5-pro,claude-sonnet-4-0,20,,True,,,,,,,,,
807,Option,gemini-2.5-pro,gpt-4.1-mini,1,,True,,,,,,,,,
807,Option,gemini-2.5-pro,gpt-4.1-mini,2,,True,,,,,,,,,
807,Option,gemini-2.5-pro,gpt-4.1-mini,3,,True,,,,,,,,,
807,Option,gemini-2.5-pro,gpt-4.1-mini,4,,True,,,,,,,,,
807,Option,gemini-2.5-pro,gpt-4.1-mini,5,,True,,,,,,,,,
807,Option,gemini-2.5-pro,gpt-4.1-mini,6,,True,,,,,,,,,
807,Option,gemini-2.5-pro,gpt-4.1-mini,7,,True,,,,,,,,,
807,Option,gemini-2.5-pro,gpt-4.1-mini,8,,True,,,,,,,,,
807,Option,gemini-2.5-pro,gpt-4.1-mini,9,,True,,,,,,,,,
807,Option,gemini-2.5-pro,gpt-4.1-mini,10,,True,,,,,,,,,
807,Option,gemini-2.5-pro,gpt-4.1-mini,11,,True,,,,,,,,,
807,Option,gemini-2.5-pro,gpt-4.1-mini,12,,True,,,,,,,,,
807,Option,gemini-2.5-pro,gpt-4.1-mini,13,,True,,,,,,,,,
807,Option,gemini-2.5-pro,gpt-4.1-mini,14,,True,,,,,,,,,
807,Option,gemini-2.5-pro,gpt-4.1-mini,15,,True,,,,,,,,,
807,Option,gemini-2.5-pro,gpt-4.1-mini,16,,True,,,,,,,,,
807,Option,gemini-2.5-pro,gpt-4.1-mini,17,,True,,,,,,,,,
807,Option,gemini-2.5-pro,gpt-4.1-mini,18,,True,,,,,,,,,
807,Option,gemini-2.5-pro,gpt-4.1-mini,19,,True,,,,,,,,,
807,Option,gemini-2.5-pro,gpt-4.1-mini,20,,True,,,,,,,,,
808,Option,gemini-2.5-pro,gpt-4.1,1,,True,,,,,,,,,
808,Option,gemini-2.5-pro,gpt-4.1,2,,True,,,,,,,,,
808,Option,gemini-2.5-pro,gpt-4.1,3,,True,,,,,,,,,
808,Option,gemini-2.5-pro,gpt-4.1,4,,True,,,,,,,,,
808,Option,gemini-2.5-pro,gpt-4.1,5,,True,,,,,,,,,
808,Option,gemini-2.5-pro,gpt-4.1,6,,True,,,,,,,,,
808,Option,gemini-2.5-pro,gpt-4.1,7,,True,,,,,,,,,
808,Option,gemini-2.5-pro,gpt-4.1,8,,True,,,,,,,,,
808,Option,gemini-2.5-pro,gpt-4.1,9,,True,,,,,,,,,
808,Option,gemini-2.5-pro,gpt-4.1,10,,True,,,,,,,,,
808,Option,gemini-2.5-pro,gpt-4.1,11,,True,,,,,,,,,
808,Option,gemini-2.5-pro,gpt-4.1,12,,True,,,,,,,,,
808,Option,gemini-2.5-pro,gpt-4.1,13,,True,,,,,,,,,
808,Option,gemini-2.5-pro,gpt-4.1,14,,True,,,,,,,,,
808,Option,gemini-2.5-pro,gpt-4.1,15,,True,,,,,,,,,
808,Option,gemini-2.5-pro,gpt-4.1,16,,True,,,,,,,,,
808,Option,gemini-2.5-pro,gpt-4.1,17,,True,,,,,,,,,
808,Option,gemini-2.5-pro,gpt-4.1,18,,True,,,,,,,,,
808,Option,gemini-2.5-pro,gpt-4.1,19,,True,,,,,,,,,
808,Option,gemini-2.5-pro,gpt-4.1,20,,True,,,,,,,,,
819,Complex,gemini-2.5-pro,gemini-2.5-pro,1,7291.0,False,True,False,True,Complex,setup_35,65145.0,1.0,1.0,False
819,Complex,gemini-2.5-pro,gemini-2.5-pro,2,7307.0,False,True,False,True,Complex,setup_35,65171.0,1.0,3.0,False
819,Complex,gemini-2.5-pro,gemini-2.5-pro,3,7317.0,False,True,False,True,Complex,setup_35,65191.0,1.0,2.0,False
819,Complex,gemini-2.5-pro,gemini-2.5-pro,4,7320.0,False,True,False,True,Complex,setup_35,65195.0,1.0,1.0,False
819,Complex,gemini-2.5-pro,gemini-2.5-pro,5,7333.0,False,True,False,True,Complex,setup_35,65251.0,2.0,2.0,False
819,Complex,gemini-2.5-pro,gemini-2.5-pro,6,7343.0,False,True,False,True,Complex,setup_35,65354.0,1.0,2.0,False
819,Complex,gemini-2.5-pro,gemini-2.5-pro,7,,True,,,,,,,,,
819,Complex,gemini-2.5-pro,gemini-2.5-pro,8,7376.0,False,True,False,True,Complex,setup_35,65429.0,1.0,3.0,False
819,Complex,gemini-2.5-pro,gemini-2.5-pro,9,,True,,,,,,,,,
819,Complex,gemini-2.5-pro,gemini-2.5-pro,10,,True,,,,,,,,,
819,Complex,gemini-2.5-pro,gemini-2.5-pro,11,,True,,,,,,,,,
819,Complex,gemini-2.5-pro,gemini-2.5-pro,12,,True,,,,,,,,,
819,Complex,gemini-2.5-pro,gemini-2.5-pro,13,7435.0,False,True,False,True,Complex,setup_35,65762.0,2.0,1.0,False
819,Complex,gemini-2.5-pro,gemini-2.5-pro,14,,True,,,,,,,,,
819,Complex,gemini-2.5-pro,gemini-2.5-pro,15,7456.0,False,True,False,True,Complex,setup_35,65887.0,2.0,1.0,False
819,Complex,gemini-2.5-pro,gemini-2.5-pro,16,,True,,,,,,,,,
819,Complex,gemini-2.5-pro,gemini-2.5-pro,17,,True,,,,,,,,,
819,Complex,gemini-2.5-pro,gemini-2.5-pro,18,,True,,,,,,,,,
819,Complex,gemini-2.5-pro,gemini-2.5-pro,19,,True,,,,,,,,,
819,Complex,gemini-2.5-pro,gemini-2.5-pro,20,,True,,,,,,,,,
820,Option,gemini-2.5-pro,gemini-2.5-flash,1,,True,,,,,,,,,
820,Option,gemini-2.5-pro,gemini-2.5-flash,2,,True,,,,,,,,,
820,Option,gemini-2.5-pro,gemini-2.5-flash,3,,True,,,,,,,,,
820,Option,gemini-2.5-pro,gemini-2.5-flash,4,,True,,,,,,,,,
820,Option,gemini-2.5-pro,gemini-2.5-flash,5,,True,,,,,,,,,
820,Option,gemini-2.5-pro,gemini-2.5-flash,6,,True,,,,,,,,,
820,Option,gemini-2.5-pro,gemini-2.5-flash,7,,True,,,,,,,,,
820,Option,gemini-2.5-pro,gemini-2.5-flash,8,,True,,,,,,,,,
820,Option,gemini-2.5-pro,gemini-2.5-flash,9,,True,,,,,,,,,
820,Option,gemini-2.5-pro,gemini-2.5-flash,10,,True,,,,,,,,,
820,Option,gemini-2.5-pro,gemini-2.5-flash,11,,True,,,,,,,,,
820,Option,gemini-2.5-pro,gemini-2.5-flash,12,,True,,,,,,,,,
820,Option,gemini-2.5-pro,gemini-2.5-flash,13,,True,,,,,,,,,
820,Option,gemini-2.5-pro,gemini-2.5-flash,14,,True,,,,,,,,,
820,Option,gemini-2.5-pro,gemini-2.5-flash,15,,True,,,,,,,,,
820,Option,gemini-2.5-pro,gemini-2.5-flash,16,,True,,,,,,,,,
820,Option,gemini-2.5-pro,gemini-2.5-flash,17,,True,,,,,,,,,
820,Option,gemini-2.5-pro,gemini-2.5-flash,18,,True,,,,,,,,,
820,Option,gemini-2.5-pro,gemini-2.5-flash,19,,True,,,,,,,,,
820,Option,gemini-2.5-pro,gemini-2.5-flash,20,,True,,,,,,,,,
821,Option,gemini-2.5-pro,gemini-2.5-pro,1,,True,,,,,,,,,
821,Option,gemini-2.5-pro,gemini-2.5-pro,2,,True,,,,,,,,,
821,Option,gemini-2.5-pro,gemini-2.5-pro,3,,True,,,,,,,,,
821,Option,gemini-2.5-pro,gemini-2.5-pro,4,,True,,,,,,,,,
821,Option,gemini-2.5-pro,gemini-2.5-pro,5,,True,,,,,,,,,
821,Option,gemini-2.5-pro,gemini-2.5-pro,6,,True,,,,,,,,,
821,Option,gemini-2.5-pro,gemini-2.5-pro,7,,True,,,,,,,,,
821,Option,gemini-2.5-pro,gemini-2.5-pro,8,,True,,,,,,,,,
821,Option,gemini-2.5-pro,gemini-2.5-pro,9,,True,,,,,,,,,
821,Option,gemini-2.5-pro,gemini-2.5-pro,10,,True,,,,,,,,,
821,Option,gemini-2.5-pro,gemini-2.5-pro,11,,True,,,,,,,,,
821,Option,gemini-2.5-pro,gemini-2.5-pro,12,,True,,,,,,,,,
821,Option,gemini-2.5-pro,gemini-2.5-pro,13,,True,,,,,,,,,
821,Option,gemini-2.5-pro,gemini-2.5-pro,14,,True,,,,,,,,,
821,Option,gemini-2.5-pro,gemini-2.5-pro,15,,True,,,,,,,,,
821,Option,gemini-2.5-pro,gemini-2.5-pro,16,,True,,,,,,,,,
821,Option,gemini-2.5-pro,gemini-2.5-pro,17,,True,,,,,,,,,
821,Option,gemini-2.5-pro,gemini-2.5-pro,18,,True,,,,,,,,,
821,Option,gemini-2.5-pro,gemini-2.5-pro,19,,True,,,,,,,,,
821,Option,gemini-2.5-pro,gemini-2.5-pro,20,,True,,,,,,,,,
822,Complex,gemini-2.5-flash,gemini-2.5-pro,1,7290.0,False,True,False,True,Complex,setup_29,65143.0,1.0,1.0,False
822,Complex,gemini-2.5-flash,gemini-2.5-pro,2,7297.0,False,True,False,True,Complex,setup_29,65153.0,2.0,1.0,False
822,Complex,gemini-2.5-flash,gemini-2.5-pro,3,7306.0,False,True,False,True,Complex,setup_29,65167.0,1.0,3.0,False
822,Complex,gemini-2.5-flash,gemini-2.5-pro,4,7311.0,False,True,False,True,Complex,setup_29,65173.0,1.0,1.0,False
822,Complex,gemini-2.5-flash,gemini-2.5-pro,5,7315.0,False,True,False,True,Complex,setup_29,65193.0,1.0,1.0,False
822,Complex,gemini-2.5-flash,gemini-2.5-pro,6,,True,,,,,,,,,
822,Complex,gemini-2.5-flash,gemini-2.5-pro,7,7334.0,False,True,False,True,Complex,setup_29,65247.0,2.0,1.0,True
822,Complex,gemini-2.5-flash,gemini-2.5-pro,8,7337.0,False,True,False,True,Complex,setup_29,65287.0,1.0,3.0,False
822,Complex,gemini-2.5-flash,gemini-2.5-pro,9,,True,,,,,,,,,
822,Complex,gemini-2.5-flash,gemini-2.5-pro,10,7359.0,False,True,False,True,Complex,setup_29,65390.0,3.0,2.0,False
822,Complex,gemini-2.5-flash,gemini-2.5-pro,11,,True,,,,,,,,,
822,Complex,gemini-2.5-flash,gemini-2.5-pro,12,,True,,,,,,,,,
822,Complex,gemini-2.5-flash,gemini-2.5-pro,13,7383.0,False,True,False,True,Complex,setup_29,65487.0,3.0,1.0,False
822,Complex,gemini-2.5-flash,gemini-2.5-pro,14,7385.0,False,True,False,True,Complex,setup_29,65536.0,2.0,2.0,False
822,Complex,gemini-2.5-flash,gemini-2.5-pro,15,,True,,,,,,,,,
822,Complex,gemini-2.5-flash,gemini-2.5-pro,16,7402.0,False,True,False,True,Complex,setup_29,65587.0,3.0,1.0,False
822,Complex,gemini-2.5-flash,gemini-2.5-pro,17,,True,,,,,,,,,
822,Complex,gemini-2.5-flash,gemini-2.5-pro,18,7418.0,False,False,True,False,Complex,setup_29,65810.0,3.0,1.0,False
822,Complex,gemini-2.5-flash,gemini-2.5-pro,19,,True,,,,,,,,,
822,Complex,gemini-2.5-flash,gemini-2.5-pro,20,,True,,,,,,,,,
823,Option,claude-3-5-haiku-latest,gemini-2.5-flash,1,,True,,,,,,,,,
823,Option,claude-3-5-haiku-latest,gemini-2.5-flash,2,,True,,,,,,,,,
823,Option,claude-3-5-haiku-latest,gemini-2.5-flash,3,,True,,,,,,,,,
823,Option,claude-3-5-haiku-latest,gemini-2.5-flash,4,,True,,,,,,,,,
823,Option,claude-3-5-haiku-latest,gemini-2.5-flash,5,,True,,,,,,,,,
823,Option,claude-3-5-haiku-latest,gemini-2.5-flash,6,,True,,,,,,,,,
823,Option,claude-3-5-haiku-latest,gemini-2.5-flash,7,,True,,,,,,,,,
823,Option,claude-3-5-haiku-latest,gemini-2.5-flash,8,,True,,,,,,,,,
823,Option,claude-3-5-haiku-latest,gemini-2.5-flash,9,,True,,,,,,,,,
823,Option,claude-3-5-haiku-latest,gemini-2.5-flash,10,,True,,,,,,,,,
823,Option,claude-3-5-haiku-latest,gemini-2.5-flash,11,,True,,,,,,,,,
823,Option,claude-3-5-haiku-latest,gemini-2.5-flash,12,,True,,,,,,,,,
823,Option,claude-3-5-haiku-latest,gemini-2.5-flash,13,,True,,,,,,,,,
823,Option,claude-3-5-haiku-latest,gemini-2.5-flash,14,,True,,,,,,,,,
823,Option,claude-3-5-haiku-latest,gemini-2.5-flash,15,,True,,,,,,,,,
823,Option,claude-3-5-haiku-latest,gemini-2.5-flash,16,,True,,,,,,,,,
823,Option,claude-3-5-haiku-latest,gemini-2.5-flash,17,,True,,,,,,,,,
823,Option,claude-3-5-haiku-latest,gemini-2.5-flash,18,,True,,,,,,,,,
823,Option,claude-3-5-haiku-latest,gemini-2.5-flash,19,,True,,,,,,,,,
823,Option,claude-3-5-haiku-latest,gemini-2.5-flash,20,,True,,,,,,,,,
824,Complex,gpt-4.1-mini,gemini-2.5-pro,1,7292.0,False,True,False,True,Complex,setup_17,65147.0,1.0,1.0,False
824,Complex,gpt-4.1-mini,gemini-2.5-pro,2,7299.0,False,False,True,False,Complex,setup_17,65322.0,1.0,1.0,False
824,Complex,gpt-4.1-mini,gemini-2.5-pro,3,7345.0,False,True,False,True,Complex,setup_17,65360.0,1.0,1.0,False
824,Complex,gpt-4.1-mini,gemini-2.5-pro,4,,True,,,,,,,,,
824,Complex,gpt-4.1-mini,gemini-2.5-pro,5,7358.0,False,True,False,True,Complex,setup_17,65383.0,1.0,1.0,False
824,Complex,gpt-4.1-mini,gemini-2.5-pro,6,7362.0,False,False,True,False,Complex,setup_17,65567.0,1.0,1.0,False
824,Complex,gpt-4.1-mini,gemini-2.5-pro,7,7399.0,False,False,True,False,Complex,setup_17,65719.0,1.0,1.0,False
824,Complex,gpt-4.1-mini,gemini-2.5-pro,8,7431.0,False,False,True,False,Complex,setup_17,65753.0,2.0,1.0,False
824,Complex,gpt-4.1-mini,gemini-2.5-pro,9,,True,,,,,,,,,
824,Complex,gpt-4.1-mini,gemini-2.5-pro,10,7438.0,False,False,True,False,Complex,setup_17,65962.0,2.0,1.0,False
824,Complex,gpt-4.1-mini,gemini-2.5-pro,11,,True,,,,,,,,,
824,Complex,gpt-4.1-mini,gemini-2.5-pro,12,7479.0,False,True,False,True,Complex,setup_17,66040.0,2.0,1.0,False
824,Complex,gpt-4.1-mini,gemini-2.5-pro,13,7488.0,False,False,True,False,Complex,setup_17,66206.0,2.0,1.0,False
824,Complex,gpt-4.1-mini,gemini-2.5-pro,14,,True,,,,,,,,,
824,Complex,gpt-4.1-mini,gemini-2.5-pro,15,7525.0,False,False,True,False,Complex,setup_17,66426.0,2.0,1.0,False
824,Complex,gpt-4.1-mini,gemini-2.5-pro,16,7579.0,False,True,False,True,Complex,setup_17,66483.0,3.0,1.0,False
824,Complex,gpt-4.1-mini,gemini-2.5-pro,17,,True,,,,,,,,,
824,Complex,gpt-4.1-mini,gemini-2.5-pro,18,7593.0,False,True,False,True,Complex,setup_17,66533.0,1.0,1.0,False
824,Complex,gpt-4.1-mini,gemini-2.5-pro,19,,True,,,,,,,,,
824,Complex,gpt-4.1-mini,gemini-2.5-pro,20,7613.0,False,True,False,True,Complex,setup_17,66584.0,3.0,1.0,False
825,Complex,gemini-2.5-pro,claude-sonnet-4-0,1,7300.0,False,True,False,True,Complex,setup_31,65157.0,1.0,3.0,False
825,Complex,gemini-2.5-pro,claude-sonnet-4-0,2,7304.0,False,False,True,False,Complex,setup_31,65175.0,1.0,1.0,False
825,Complex,gemini-2.5-pro,claude-sonnet-4-0,3,7325.0,False,True,False,True,Complex,setup_31,65228.0,2.0,2.0,False
825,Complex,gemini-2.5-pro,claude-sonnet-4-0,4,7339.0,False,False,True,False,Complex,setup_31,65294.0,2.0,2.0,False
825,Complex,gemini-2.5-pro,claude-sonnet-4-0,5,,True,,,,,,,,,
825,Complex,gemini-2.5-pro,claude-sonnet-4-0,6,7352.0,False,True,False,True,Complex,setup_31,65365.0,1.0,1.0,False
825,Complex,gemini-2.5-pro,claude-sonnet-4-0,7,7366.0,False,True,False,True,Complex,setup_31,65409.0,2.0,3.0,False
825,Complex,gemini-2.5-pro,claude-sonnet-4-0,8,,True,,,,,,,,,
825,Complex,gemini-2.5-pro,claude-sonnet-4-0,9,,True,,,,,,,,,
825,Complex,gemini-2.5-pro,claude-sonnet-4-0,10,,True,,,,,,,,,
825,Complex,gemini-2.5-pro,claude-sonnet-4-0,11,,True,,,,,,,,,
825,Complex,gemini-2.5-pro,claude-sonnet-4-0,12,,True,,,,,,,,,
825,Complex,gemini-2.5-pro,claude-sonnet-4-0,13,,True,,,,,,,,,
825,Complex,gemini-2.5-pro,claude-sonnet-4-0,14,,True,,,,,,,,,
825,Complex,gemini-2.5-pro,claude-sonnet-4-0,15,7445.0,False,True,False,True,Complex,setup_31,65853.0,3.0,3.0,False
825,Complex,gemini-2.5-pro,claude-sonnet-4-0,16,7447.0,False,False,True,False,Complex,setup_31,65861.0,1.0,1.0,False
825,Complex,gemini-2.5-pro,claude-sonnet-4-0,17,,True,,,,,,,,,
825,Complex,gemini-2.5-pro,claude-sonnet-4-0,18,,True,,,,,,,,,
825,Complex,gemini-2.5-pro,claude-sonnet-4-0,19,,True,,,,,,,,,
825,Complex,gemini-2.5-pro,claude-sonnet-4-0,20,7490.0,False,True,False,True,Complex,setup_31,66051.0,1.0,1.0,False
826,Complex,gemini-2.5-pro,claude-3-5-haiku-latest,1,7301.0,False,True,False,True,Complex,setup_30,65161.0,1.0,3.0,False
826,Complex,gemini-2.5-pro,claude-3-5-haiku-latest,2,7319.0,False,True,False,True,Complex,setup_30,65211.0,3.0,2.0,False
826,Complex,gemini-2.5-pro,claude-3-5-haiku-latest,3,7328.0,False,False,True,False,Complex,setup_30,65236.0,1.0,1.0,False
826,Complex,gemini-2.5-pro,claude-3-5-haiku-latest,4,,True,,,,,,,,,
826,Complex,gemini-2.5-pro,claude-3-5-haiku-latest,5,7371.0,False,False,True,False,Complex,setup_30,65436.0,3.0,1.0,False
826,Complex,gemini-2.5-pro,claude-3-5-haiku-latest,6,,True,,,,,,,,,
826,Complex,gemini-2.5-pro,claude-3-5-haiku-latest,7,,True,,,,,,,,,
826,Complex,gemini-2.5-pro,claude-3-5-haiku-latest,8,,True,,,,,,,,,
826,Complex,gemini-2.5-pro,claude-3-5-haiku-latest,9,,True,,,,,,,,,
826,Complex,gemini-2.5-pro,claude-3-5-haiku-latest,10,,True,,,,,,,,,
826,Complex,gemini-2.5-pro,claude-3-5-haiku-latest,11,,True,,,,,,,,,
826,Complex,gemini-2.5-pro,claude-3-5-haiku-latest,12,7439.0,False,False,True,False,Complex,setup_30,65829.0,1.0,4.0,False
826,Complex,gemini-2.5-pro,claude-3-5-haiku-latest,13,7448.0,False,True,False,True,Complex,setup_30,65867.0,1.0,3.0,False
826,Complex,gemini-2.5-pro,claude-3-5-haiku-latest,14,,True,,,,,,,,,
826,Complex,gemini-2.5-pro,claude-3-5-haiku-latest,15,7474.0,False,False,True,False,Complex,setup_30,66020.0,3.0,2.0,False
826,Complex,gemini-2.5-pro,claude-3-5-haiku-latest,16,,True,,,,,,,,,
826,Complex,gemini-2.5-pro,claude-3-5-haiku-latest,17,,True,,,,,,,,,
826,Complex,gemini-2.5-pro,claude-3-5-haiku-latest,18,7500.0,False,True,False,True,Complex,setup_30,66089.0,1.0,2.0,False
826,Complex,gemini-2.5-pro,claude-3-5-haiku-latest,19,,True,,,,,,,,,
826,Complex,gemini-2.5-pro,claude-3-5-haiku-latest,20,,True,,,,,,,,,
827,Complex,gemini-2.5-pro,gpt-4.1,1,7295.0,False,True,False,True,Complex,setup_33,65150.0,1.0,2.0,False
827,Complex,gemini-2.5-pro,gpt-4.1,2,7322.0,False,True,False,True,Complex,setup_33,65204.0,3.0,2.0,False
827,Complex,gemini-2.5-pro,gpt-4.1,3,,True,,,,,,,,,
827,Complex,gemini-2.5-pro,gpt-4.1,4,,True,,,,,,,,,
827,Complex,gemini-2.5-pro,gpt-4.1,5,7361.0,False,True,False,True,Complex,setup_33,65392.0,1.0,1.0,False
827,Complex,gemini-2.5-pro,gpt-4.1,6,,True,,,,,,,,,
827,Complex,gemini-2.5-pro,gpt-4.1,7,,True,,,,,,,,,
827,Complex,gemini-2.5-pro,gpt-4.1,8,,True,,,,,,,,,
827,Complex,gemini-2.5-pro,gpt-4.1,9,,True,,,,,,,,,
827,Complex,gemini-2.5-pro,gpt-4.1,10,,True,,,,,,,,,
827,Complex,gemini-2.5-pro,gpt-4.1,11,7422.0,False,True,False,True,Complex,setup_33,65664.0,3.0,2.0,True
827,Complex,gemini-2.5-pro,gpt-4.1,12,7426.0,False,True,False,True,Complex,setup_33,65717.0,2.0,2.0,False
827,Complex,gemini-2.5-pro,gpt-4.1,13,,True,,,,,,,,,
827,Complex,gemini-2.5-pro,gpt-4.1,14,,True,,,,,,,,,
827,Complex,gemini-2.5-pro,gpt-4.1,15,7453.0,False,True,False,True,Complex,setup_33,65877.0,2.0,3.0,False
827,Complex,gemini-2.5-pro,gpt-4.1,16,,True,,,,,,,,,
827,Complex,gemini-2.5-pro,gpt-4.1,17,,True,,,,,,,,,
827,Complex,gemini-2.5-pro,gpt-4.1,18,,True,,,,,,,,,
827,Complex,gemini-2.5-pro,gpt-4.1,19,,True,,,,,,,,,
827,Complex,gemini-2.5-pro,gpt-4.1,20,,True,,,,,,,,,
828,Option,claude-3-5-haiku-latest,gemini-2.5-pro,1,,True,,,,,,,,,
828,Option,claude-3-5-haiku-latest,gemini-2.5-pro,2,,True,,,,,,,,,
828,Option,claude-3-5-haiku-latest,gemini-2.5-pro,3,,True,,,,,,,,,
828,Option,claude-3-5-haiku-latest,gemini-2.5-pro,4,,True,,,,,,,,,
828,Option,claude-3-5-haiku-latest,gemini-2.5-pro,5,,True,,,,,,,,,
828,Option,claude-3-5-haiku-latest,gemini-2.5-pro,6,,True,,,,,,,,,
828,Option,claude-3-5-haiku-latest,gemini-2.5-pro,7,,True,,,,,,,,,
828,Option,claude-3-5-haiku-latest,gemini-2.5-pro,8,,True,,,,,,,,,
828,Option,claude-3-5-haiku-latest,gemini-2.5-pro,9,,True,,,,,,,,,
828,Option,claude-3-5-haiku-latest,gemini-2.5-pro,10,,True,,,,,,,,,
828,Option,claude-3-5-haiku-latest,gemini-2.5-pro,11,,True,,,,,,,,,
828,Option,claude-3-5-haiku-latest,gemini-2.5-pro,12,,True,,,,,,,,,
828,Option,claude-3-5-haiku-latest,gemini-2.5-pro,13,,True,,,,,,,,,
828,Option,claude-3-5-haiku-latest,gemini-2.5-pro,14,,True,,,,,,,,,
828,Option,claude-3-5-haiku-latest,gemini-2.5-pro,15,,True,,,,,,,,,
828,Option,claude-3-5-haiku-latest,gemini-2.5-pro,16,,True,,,,,,,,,
828,Option,claude-3-5-haiku-latest,gemini-2.5-pro,17,,True,,,,,,,,,
828,Option,claude-3-5-haiku-latest,gemini-2.5-pro,18,,True,,,,,,,,,
828,Option,claude-3-5-haiku-latest,gemini-2.5-pro,19,,True,,,,,,,,,
828,Option,claude-3-5-haiku-latest,gemini-2.5-pro,20,,True,,,,,,,,,
829,Option,gpt-4.1-mini,claude-sonnet-4-0,1,7458.0,False,True,False,True,Option,setup_85,65904.0,1.0,1.0,False
829,Option,gpt-4.1-mini,claude-sonnet-4-0,2,7464.0,False,True,False,True,Option,setup_85,65930.0,2.0,1.0,False
829,Option,gpt-4.1-mini,claude-sonnet-4-0,3,7469.0,False,False,True,False,Option,setup_85,65979.0,2.0,1.0,False
829,Option,gpt-4.1-mini,claude-sonnet-4-0,4,7476.0,False,False,True,False,Option,setup_85,66010.0,1.0,1.0,False
829,Option,gpt-4.1-mini,claude-sonnet-4-0,5,7491.0,False,False,True,False,Option,setup_85,66055.0,3.0,1.0,False
829,Option,gpt-4.1-mini,claude-sonnet-4-0,6,7501.0,False,False,True,False,Option,setup_85,66159.0,2.0,1.0,False
829,Option,gpt-4.1-mini,claude-sonnet-4-0,7,7511.0,False,False,True,False,Option,setup_85,66189.0,1.0,1.0,True
829,Option,gpt-4.1-mini,claude-sonnet-4-0,8,7517.0,False,False,False,True,Option,setup_85,66251.0,1.0,1.0,False
829,Option,gpt-4.1-mini,claude-sonnet-4-0,9,7529.0,False,True,False,True,Option,setup_85,66284.0,1.0,1.0,False
829,Option,gpt-4.1-mini,claude-sonnet-4-0,10,7535.0,False,False,True,False,Option,setup_85,66297.0,1.0,1.0,False
829,Option,gpt-4.1-mini,claude-sonnet-4-0,11,7545.0,False,False,True,False,Option,setup_85,66369.0,1.0,1.0,True
829,Option,gpt-4.1-mini,claude-sonnet-4-0,12,,True,,,,,,,,,
829,Option,gpt-4.1-mini,claude-sonnet-4-0,13,,True,,,,,,,,,
829,Option,gpt-4.1-mini,claude-sonnet-4-0,14,7582.0,False,False,True,False,Option,setup_85,66489.0,1.0,1.0,False
829,Option,gpt-4.1-mini,claude-sonnet-4-0,15,7596.0,False,False,True,False,Option,setup_85,66572.0,1.0,1.0,False
829,Option,gpt-4.1-mini,claude-sonnet-4-0,16,7616.0,False,False,True,False,Option,setup_85,66603.0,2.0,1.0,False
829,Option,gpt-4.1-mini,claude-sonnet-4-0,17,7628.0,False,True,False,True,Option,setup_85,66627.0,1.0,1.0,False
829,Option,gpt-4.1-mini,claude-sonnet-4-0,18,7639.0,False,False,True,False,Option,setup_85,66702.0,1.0,1.0,False
829,Option,gpt-4.1-mini,claude-sonnet-4-0,19,,True,,,,,,,,,
829,Option,gpt-4.1-mini,claude-sonnet-4-0,20,,True,,,,,,,,,
830,Option,gpt-4.1-mini,gemini-2.5-flash,1,7495.0,False,True,False,True,Option,setup_88,66071.0,1.0,1.0,False
830,Option,gpt-4.1-mini,gemini-2.5-flash,2,7507.0,False,True,False,True,Option,setup_88,66135.0,3.0,1.0,False
830,Option,gpt-4.1-mini,gemini-2.5-flash,3,7510.0,False,True,False,True,Option,setup_88,66179.0,1.0,1.0,False
830,Option,gpt-4.1-mini,gemini-2.5-flash,4,7514.0,False,True,False,True,Option,setup_88,66222.0,1.0,1.0,False
830,Option,gpt-4.1-mini,gemini-2.5-flash,5,7526.0,False,False,True,False,Option,setup_88,66385.0,2.0,1.0,True
830,Option,gpt-4.1-mini,gemini-2.5-flash,6,,True,,,,,,,,,
830,Option,gpt-4.1-mini,gemini-2.5-flash,7,7575.0,False,True,False,True,Option,setup_88,66456.0,2.0,1.0,True
830,Option,gpt-4.1-mini,gemini-2.5-flash,8,7595.0,False,False,True,False,Option,setup_88,66561.0,3.0,1.0,False
830,Option,gpt-4.1-mini,gemini-2.5-flash,9,7609.0,False,False,True,False,Option,setup_88,66594.0,1.0,1.0,False
830,Option,gpt-4.1-mini,gemini-2.5-flash,10,,True,,,,,,,,,
830,Option,gpt-4.1-mini,gemini-2.5-flash,11,7647.0,False,True,False,True,Option,setup_88,66694.0,2.0,1.0,False
830,Option,gpt-4.1-mini,gemini-2.5-flash,12,7660.0,False,False,True,False,Option,setup_88,66752.0,2.0,1.0,True
830,Option,gpt-4.1-mini,gemini-2.5-flash,13,,True,,,,,,,,,
830,Option,gpt-4.1-mini,gemini-2.5-flash,14,,True,,,,,,,,,
830,Option,gpt-4.1-mini,gemini-2.5-flash,15,7706.0,False,False,True,False,Option,setup_88,66882.0,3.0,1.0,True
830,Option,gpt-4.1-mini,gemini-2.5-flash,16,7718.0,False,True,False,True,Option,setup_88,66892.0,1.0,1.0,False
830,Option,gpt-4.1-mini,gemini-2.5-flash,17,,True,,,,,,,,,
830,Option,gpt-4.1-mini,gemini-2.5-flash,18,,True,,,,,,,,,
830,Option,gpt-4.1-mini,gemini-2.5-flash,19,,True,,,,,,,,,
