game_id,class_alias,attacker,defender,turn,success,compilable,attempts
805,Option,pro,haiku,1,,,
805,Option,pro,haiku,2,,,
805,Option,pro,haiku,3,,,
805,Option,pro,haiku,4,,,
805,Option,pro,haiku,5,,,
805,Option,pro,haiku,6,,,
805,Option,pro,haiku,7,,,
805,Option,pro,haiku,8,,,
805,Option,pro,haiku,9,,,
805,Option,pro,haiku,10,,,
805,Option,pro,haiku,11,,,
805,Option,pro,haiku,12,,,
805,Option,pro,haiku,13,,,
805,Option,pro,haiku,14,,,
805,Option,pro,haiku,15,,,
805,Option,pro,haiku,16,,,
805,Option,pro,haiku,17,,,
805,Option,pro,haiku,18,,,
805,Option,pro,haiku,19,,,
805,Option,pro,haiku,20,,,
806,Option,pro,sonnet,1,,,
806,Option,pro,sonnet,2,,,
806,Option,pro,sonnet,3,,,
806,Option,pro,sonnet,4,,,
806,Option,pro,sonnet,5,,,
806,Option,pro,sonnet,6,,,
806,Option,pro,sonnet,7,,,
806,Option,pro,sonnet,8,,,
806,Option,pro,sonnet,9,,,
806,Option,pro,sonnet,10,,,
806,Option,pro,sonnet,11,,,
806,Option,pro,sonnet,12,,,
806,Option,pro,sonnet,13,,,
806,Option,pro,sonnet,14,,,
806,Option,pro,sonnet,15,,,
806,Option,pro,sonnet,16,,,
806,Option,pro,sonnet,17,,,
806,Option,pro,sonnet,18,,,
806,Option,pro,sonnet,19,,,
806,Option,pro,sonnet,20,,,
807,Option,pro,4.1 mini,1,,,
807,Option,pro,4.1 mini,2,,,
807,Option,pro,4.1 mini,3,,,
807,Option,pro,4.1 mini,4,,,
807,Option,pro,4.1 mini,5,,,
807,Option,pro,4.1 mini,6,,,
807,Option,pro,4.1 mini,7,,,
807,Option,pro,4.1 mini,8,,,
807,Option,pro,4.1 mini,9,,,
807,Option,pro,4.1 mini,10,,,
807,Option,pro,4.1 mini,11,,,
807,Option,pro,4.1 mini,12,,,
807,Option,pro,4.1 mini,13,,,
807,Option,pro,4.1 mini,14,,,
807,Option,pro,4.1 mini,15,,,
807,Option,pro,4.1 mini,16,,,
807,Option,pro,4.1 mini,17,,,
807,Option,pro,4.1 mini,18,,,
807,Option,pro,4.1 mini,19,,,
807,Option,pro,4.1 mini,20,,,
808,Option,pro,4.1,1,,,
808,Option,pro,4.1,2,,,
808,Option,pro,4.1,3,,,
808,Option,pro,4.1,4,,,
808,Option,pro,4.1,5,,,
808,Option,pro,4.1,6,,,
808,Option,pro,4.1,7,,,
808,Option,pro,4.1,8,,,
808,Option,pro,4.1,9,,,
808,Option,pro,4.1,10,,,
808,Option,pro,4.1,11,,,
808,Option,pro,4.1,12,,,
808,Option,pro,4.1,13,,,
808,Option,pro,4.1,14,,,
808,Option,pro,4.1,15,,,
808,Option,pro,4.1,16,,,
808,Option,pro,4.1,17,,,
808,Option,pro,4.1,18,,,
808,Option,pro,4.1,19,,,
808,Option,pro,4.1,20,,,
819,Complex,pro,pro,7,,,
819,Complex,pro,pro,9,,,
819,Complex,pro,pro,10,,,
819,Complex,pro,pro,11,,,
819,Complex,pro,pro,12,,,
819,Complex,pro,pro,14,,,
819,Complex,pro,pro,16,,,
819,Complex,pro,pro,17,,,
819,Complex,pro,pro,18,,,
819,Complex,pro,pro,19,,,
819,Complex,pro,pro,20,,,
819,Complex,pro,pro,1,1.0,1.0,1.0
819,Complex,pro,pro,2,1.0,1.0,1.0
819,Complex,pro,pro,3,1.0,1.0,1.0
819,Complex,pro,pro,4,1.0,1.0,1.0
819,Complex,pro,pro,5,1.0,1.0,3.0
819,Complex,pro,pro,6,1.0,1.0,1.0
819,Complex,pro,pro,8,1.0,1.0,1.0
819,Complex,pro,pro,13,1.0,1.0,1.0
819,Complex,pro,pro,15,1.0,1.0,1.0
820,Option,pro,flash,1,,,
820,Option,pro,flash,2,,,
820,Option,pro,flash,3,,,
820,Option,pro,flash,4,,,
820,Option,pro,flash,5,,,
820,Option,pro,flash,6,,,
820,Option,pro,flash,7,,,
820,Option,pro,flash,8,,,
820,Option,pro,flash,9,,,
820,Option,pro,flash,10,,,
820,Option,pro,flash,11,,,
820,Option,pro,flash,12,,,
820,Option,pro,flash,13,,,
820,Option,pro,flash,14,,,
820,Option,pro,flash,15,,,
820,Option,pro,flash,16,,,
820,Option,pro,flash,17,,,
820,Option,pro,flash,18,,,
820,Option,pro,flash,19,,,
820,Option,pro,flash,20,,,
821,Option,pro,pro,1,,,
821,Option,pro,pro,2,,,
821,Option,pro,pro,3,,,
821,Option,pro,pro,4,,,
821,Option,pro,pro,5,,,
821,Option,pro,pro,6,,,
821,Option,pro,pro,7,,,
821,Option,pro,pro,8,,,
821,Option,pro,pro,9,,,
821,Option,pro,pro,10,,,
821,Option,pro,pro,11,,,
821,Option,pro,pro,12,,,
821,Option,pro,pro,13,,,
821,Option,pro,pro,14,,,
821,Option,pro,pro,15,,,
821,Option,pro,pro,16,,,
821,Option,pro,pro,17,,,
821,Option,pro,pro,18,,,
821,Option,pro,pro,19,,,
821,Option,pro,pro,20,,,
822,Complex,flash,pro,6,,,
822,Complex,flash,pro,9,,,
822,Complex,flash,pro,11,,,
822,Complex,flash,pro,12,,,
822,Complex,flash,pro,15,,,
822,Complex,flash,pro,17,,,
822,Complex,flash,pro,19,,,
822,Complex,flash,pro,20,,,
822,Complex,flash,pro,1,1.0,1.0,1.0
822,Complex,flash,pro,2,1.0,1.0,1.0
822,Complex,flash,pro,3,1.0,1.0,1.0
822,Complex,flash,pro,4,1.0,1.0,1.0
822,Complex,flash,pro,5,1.0,1.0,1.0
822,Complex,flash,pro,7,1.0,1.0,1.0
822,Complex,flash,pro,8,1.0,1.0,2.0
822,Complex,flash,pro,10,1.0,1.0,1.0
822,Complex,flash,pro,13,1.0,1.0,1.0
822,Complex,flash,pro,14,1.0,1.0,1.0
822,Complex,flash,pro,16,1.0,1.0,1.0
822,Complex,flash,pro,18,,0.0,15.0
823,Option,haiku,flash,1,,,
823,Option,haiku,flash,2,,,
823,Option,haiku,flash,3,,,
823,Option,haiku,flash,4,,,
823,Option,haiku,flash,5,,,
823,Option,haiku,flash,6,,,
823,Option,haiku,flash,7,,,
823,Option,haiku,flash,8,,,
823,Option,haiku,flash,9,,,
823,Option,haiku,flash,10,,,
823,Option,haiku,flash,11,,,
823,Option,haiku,flash,12,,,
823,Option,haiku,flash,13,,,
823,Option,haiku,flash,14,,,
823,Option,haiku,flash,15,,,
823,Option,haiku,flash,16,,,
823,Option,haiku,flash,17,,,
823,Option,haiku,flash,18,,,
823,Option,haiku,flash,19,,,
823,Option,haiku,flash,20,,,
824,Complex,4.1 mini,pro,4,,,
824,Complex,4.1 mini,pro,9,,,
824,Complex,4.1 mini,pro,11,,,
824,Complex,4.1 mini,pro,14,,,
824,Complex,4.1 mini,pro,17,,,
824,Complex,4.1 mini,pro,19,,,
824,Complex,4.1 mini,pro,1,1.0,1.0,1.0
824,Complex,4.1 mini,pro,2,,0.0,15.0
824,Complex,4.1 mini,pro,3,1.0,1.0,1.0
824,Complex,4.1 mini,pro,5,1.0,1.0,1.0
824,Complex,4.1 mini,pro,6,,0.0,15.0
824,Complex,4.1 mini,pro,7,,0.0,15.0
824,Complex,4.1 mini,pro,8,,3.0,3.0
824,Complex,4.1 mini,pro,10,,0.0,15.0
824,Complex,4.1 mini,pro,12,1.0,1.0,1.0
824,Complex,4.1 mini,pro,13,,0.0,15.0
824,Complex,4.1 mini,pro,15,,0.0,15.0
824,Complex,4.1 mini,pro,16,1.0,1.0,1.0
824,Complex,4.1 mini,pro,18,1.0,1.0,1.0
824,Complex,4.1 mini,pro,20,1.0,1.0,1.0
825,Complex,pro,sonnet,5,,,
825,Complex,pro,sonnet,8,,,
825,Complex,pro,sonnet,9,,,
825,Complex,pro,sonnet,10,,,
825,Complex,pro,sonnet,11,,,
825,Complex,pro,sonnet,12,,,
825,Complex,pro,sonnet,13,,,
825,Complex,pro,sonnet,14,,,
825,Complex,pro,sonnet,17,,,
825,Complex,pro,sonnet,18,,,
825,Complex,pro,sonnet,19,,,
825,Complex,pro,sonnet,1,1.0,1.0,1.0
825,Complex,pro,sonnet,2,,1.0,14.0
825,Complex,pro,sonnet,3,1.0,1.0,1.0
825,Complex,pro,sonnet,4,,3.0,5.0
825,Complex,pro,sonnet,6,1.0,1.0,1.0
825,Complex,pro,sonnet,7,1.0,1.0,1.0
825,Complex,pro,sonnet,15,1.0,1.0,3.0
825,Complex,pro,sonnet,16,,3.0,3.0
825,Complex,pro,sonnet,20,1.0,1.0,1.0
826,Complex,pro,haiku,4,,,
826,Complex,pro,haiku,6,,,
826,Complex,pro,haiku,7,,,
826,Complex,pro,haiku,8,,,
826,Complex,pro,haiku,9,,,
826,Complex,pro,haiku,10,,,
826,Complex,pro,haiku,11,,,
826,Complex,pro,haiku,14,,,
826,Complex,pro,haiku,16,,,
826,Complex,pro,haiku,17,,,
826,Complex,pro,haiku,19,,,
826,Complex,pro,haiku,20,,,
826,Complex,pro,haiku,1,1.0,1.0,3.0
826,Complex,pro,haiku,2,3.0,1.0,13.0
826,Complex,pro,haiku,3,,3.0,8.0
826,Complex,pro,haiku,5,,0.0,15.0
826,Complex,pro,haiku,12,,3.0,9.0
826,Complex,pro,haiku,13,1.0,1.0,4.0
826,Complex,pro,haiku,15,,2.0,9.0
826,Complex,pro,haiku,18,1.0,1.0,3.0
827,Complex,pro,4.1,3,,,
827,Complex,pro,4.1,4,,,
827,Complex,pro,4.1,6,,,
827,Complex,pro,4.1,7,,,
827,Complex,pro,4.1,8,,,
827,Complex,pro,4.1,9,,,
827,Complex,pro,4.1,10,,,
827,Complex,pro,4.1,13,,,
827,Complex,pro,4.1,14,,,
827,Complex,pro,4.1,16,,,
827,Complex,pro,4.1,17,,,
827,Complex,pro,4.1,18,,,
827,Complex,pro,4.1,19,,,
827,Complex,pro,4.1,20,,,
827,Complex,pro,4.1,1,1.0,1.0,1.0
827,Complex,pro,4.1,2,1.0,1.0,2.0
827,Complex,pro,4.1,5,2.0,1.0,6.0
827,Complex,pro,4.1,11,2.0,2.0,2.0
827,Complex,pro,4.1,12,1.0,1.0,1.0
827,Complex,pro,4.1,15,1.0,1.0,1.0
828,Option,haiku,pro,1,,,
828,Option,haiku,pro,2,,,
828,Option,haiku,pro,3,,,
828,Option,haiku,pro,4,,,
828,Option,haiku,pro,5,,,
828,Option,haiku,pro,6,,,
828,Option,haiku,pro,7,,,
828,Option,haiku,pro,8,,,
828,Option,haiku,pro,9,,,
828,Option,haiku,pro,10,,,
828,Option,haiku,pro,11,,,
828,Option,haiku,pro,12,,,
828,Option,haiku,pro,13,,,
828,Option,haiku,pro,14,,,
828,Option,haiku,pro,15,,,
828,Option,haiku,pro,16,,,
828,Option,haiku,pro,17,,,
828,Option,haiku,pro,18,,,
828,Option,haiku,pro,19,,,
828,Option,haiku,pro,20,,,
829,Option,4.1 mini,sonnet,12,,,
829,Option,4.1 mini,sonnet,13,,,
829,Option,4.1 mini,sonnet,19,,,
829,Option,4.1 mini,sonnet,20,,,
829,Option,4.1 mini,sonnet,1,1.0,1.0,1.0
829,Option,4.1 mini,sonnet,2,1.0,1.0,1.0
829,Option,4.1 mini,sonnet,3,,3.0,5.0
829,Option,4.1 mini,sonnet,4,,3.0,3.0
829,Option,4.1 mini,sonnet,5,,3.0,5.0
829,Option,4.1 mini,sonnet,6,,0.0,15.0
829,Option,4.1 mini,sonnet,7,,0.0,15.0
829,Option,4.1 mini,sonnet,8,,0.0,15.0
829,Option,4.1 mini,sonnet,9,1.0,1.0,1.0
829,Option,4.1 mini,sonnet,10,,3.0,6.0
829,Option,4.1 mini,sonnet,11,,2.0,14.0
829,Option,4.1 mini,sonnet,14,,3.0,6.0
829,Option,4.1 mini,sonnet,15,,3.0,6.0
829,Option,4.1 mini,sonnet,16,,2.0,10.0
829,Option,4.1 mini,sonnet,17,1.0,1.0,4.0
829,Option,4.1 mini,sonnet,18,,0.0,15.0
830,Option,4.1 mini,flash,6,,,
830,Option,4.1 mini,flash,10,,,
830,Option,4.1 mini,flash,13,,,
830,Option,4.1 mini,flash,14,,,
830,Option,4.1 mini,flash,17,,,
830,Option,4.1 mini,flash,18,,,
830,Option,4.1 mini,flash,19,,,
830,Option,4.1 mini,flash,20,,,
830,Option,4.1 mini,flash,1,1.0,1.0,1.0
830,Option,4.1 mini,flash,2,1.0,1.0,1.0
830,Option,4.1 mini,flash,3,1.0,1.0,3.0
830,Option,4.1 mini,flash,4,1.0,1.0,4.0
830,Option,4.1 mini,flash,5,,1.0,15.0
830,Option,4.1 mini,flash,7,1.0,1.0,2.0
830,Option,4.1 mini,flash,8,,3.0,5.0
830,Option,4.1 mini,flash,9,,2.0,7.0
830,Option,4.1 mini,flash,11,1.0,1.0,3.0
830,Option,4.1 mini,flash,12,,1.0,14.0
830,Option,4.1 mini,flash,15,,3.0,6.0
830,Option,4.1 mini,flash,16,1.0,1.0,3.0
831,Option,4.1 mini,pro,5,,,
831,Option,4.1 mini,pro,7,,,
831,Option,4.1 mini,pro,8,,,
831,Option,4.1 mini,pro,10,,,
831,Option,4.1 mini,pro,11,,,
831,Option,4.1 mini,pro,13,,,
831,Option,4.1 mini,pro,14,,,
831,Option,4.1 mini,pro,15,,,
831,Option,4.1 mini,pro,17,,,
831,Option,4.1 mini,pro,18,,,
831,Option,4.1 mini,pro,19,,,
831,Option,4.1 mini,pro,20,,,
831,Option,4.1 mini,pro,1,1.0,1.0,1.0
831,Option,4.1 mini,pro,2,1.0,1.0,1.0
831,Option,4.1 mini,pro,3,1.0,1.0,1.0
831,Option,4.1 mini,pro,4,1.0,1.0,1.0
831,Option,4.1 mini,pro,6,1.0,1.0,1.0
831,Option,4.1 mini,pro,9,1.0,1.0,1.0
831,Option,4.1 mini,pro,12,1.0,1.0,1.0
831,Option,4.1 mini,pro,16,1.0,1.0,1.0
832,Option,4.1,flash,1,1.0,1.0,1.0
832,Option,4.1,flash,2,1.0,1.0,1.0
832,Option,4.1,flash,3,1.0,1.0,1.0
832,Option,4.1,flash,4,1.0,1.0,2.0
832,Option,4.1,flash,5,,1.0,11.0
832,Option,4.1,flash,6,1.0,1.0,1.0
832,Option,4.1,flash,7,1.0,1.0,1.0
832,Option,4.1,flash,8,1.0,1.0,1.0
832,Option,4.1,flash,9,1.0,1.0,1.0
832,Option,4.1,flash,10,1.0,1.0,3.0
832,Option,4.1,flash,11,1.0,1.0,1.0
832,Option,4.1,flash,12,1.0,1.0,2.0
832,Option,4.1,flash,13,1.0,1.0,1.0
832,Option,4.1,flash,14,1.0,1.0,1.0
832,Option,4.1,flash,15,1.0,1.0,1.0
832,Option,4.1,flash,16,1.0,1.0,1.0
832,Option,4.1,flash,17,1.0,1.0,1.0
832,Option,4.1,flash,18,1.0,1.0,1.0
832,Option,4.1,flash,19,1.0,1.0,1.0
832,Option,4.1,flash,20,3.0,1.0,12.0
833,Option,4.1,pro,1,1.0,1.0,1.0
833,Option,4.1,pro,2,1.0,1.0,1.0
833,Option,4.1,pro,3,1.0,1.0,1.0
833,Option,4.1,pro,4,1.0,1.0,1.0
833,Option,4.1,pro,5,1.0,1.0,1.0
833,Option,4.1,pro,6,1.0,1.0,1.0
833,Option,4.1,pro,7,1.0,1.0,1.0
833,Option,4.1,pro,8,,3.0,5.0
833,Option,4.1,pro,9,1.0,1.0,1.0
833,Option,4.1,pro,10,1.0,1.0,2.0
833,Option,4.1,pro,11,1.0,1.0,1.0
833,Option,4.1,pro,12,,2.0,7.0
833,Option,4.1,pro,13,1.0,1.0,1.0
833,Option,4.1,pro,14,1.0,1.0,1.0
833,Option,4.1,pro,15,1.0,1.0,1.0
833,Option,4.1,pro,16,,3.0,4.0
833,Option,4.1,pro,17,1.0,1.0,1.0
833,Option,4.1,pro,18,1.0,1.0,1.0
833,Option,4.1,pro,19,,3.0,8.0
833,Option,4.1,pro,20,1.0,1.0,1.0
834,Option,flash,4.1,1,,,
834,Option,flash,4.1,2,,,
834,Option,flash,4.1,3,,,
834,Option,flash,4.1,4,,,
834,Option,flash,4.1,5,,,
834,Option,flash,4.1,6,,,
834,Option,flash,4.1,7,,,
834,Option,flash,4.1,8,,,
834,Option,flash,4.1,9,,,
834,Option,flash,4.1,10,,,
834,Option,flash,4.1,11,,,
834,Option,flash,4.1,12,,,
834,Option,flash,4.1,13,,,
834,Option,flash,4.1,14,,,
834,Option,flash,4.1,15,,,
834,Option,flash,4.1,16,,,
834,Option,flash,4.1,17,,,
834,Option,flash,4.1,18,,,
834,Option,flash,4.1,19,,,
834,Option,flash,4.1,20,,,
835,Option,flash,4.1 mini,1,,,
835,Option,flash,4.1 mini,2,,,
835,Option,flash,4.1 mini,3,,,
835,Option,flash,4.1 mini,4,,,
835,Option,flash,4.1 mini,5,,,
835,Option,flash,4.1 mini,6,,,
835,Option,flash,4.1 mini,7,,,
835,Option,flash,4.1 mini,8,,,
835,Option,flash,4.1 mini,9,,,
835,Option,flash,4.1 mini,10,,,
835,Option,flash,4.1 mini,11,,,
835,Option,flash,4.1 mini,12,,,
835,Option,flash,4.1 mini,13,,,
835,Option,flash,4.1 mini,14,,,
835,Option,flash,4.1 mini,15,,,
835,Option,flash,4.1 mini,16,,,
835,Option,flash,4.1 mini,17,,,
835,Option,flash,4.1 mini,18,,,
835,Option,flash,4.1 mini,19,,,
835,Option,flash,4.1 mini,20,,,
836,XmlElement,haiku,flash,4,,,
836,XmlElement,haiku,flash,7,,,
836,XmlElement,haiku,flash,9,,,
836,XmlElement,haiku,flash,14,,,
836,XmlElement,haiku,flash,16,,,
836,XmlElement,haiku,flash,19,,,
836,XmlElement,haiku,flash,20,,,
836,XmlElement,haiku,flash,1,1.0,1.0,1.0
836,XmlElement,haiku,flash,2,1.0,1.0,3.0
836,XmlElement,haiku,flash,3,,3.0,4.0
836,XmlElement,haiku,flash,5,1.0,1.0,1.0
836,XmlElement,haiku,flash,6,,3.0,4.0
836,XmlElement,haiku,flash,8,,3.0,4.0
836,XmlElement,haiku,flash,10,,3.0,8.0
836,XmlElement,haiku,flash,11,,3.0,3.0
836,XmlElement,haiku,flash,12,1.0,1.0,1.0
836,XmlElement,haiku,flash,13,,3.0,3.0
836,XmlElement,haiku,flash,15,,3.0,3.0
836,XmlElement,haiku,flash,17,,3.0,3.0
836,XmlElement,haiku,flash,18,,3.0,4.0
837,XmlElement,4.1,pro,9,,,
837,XmlElement,4.1,pro,12,,,
837,XmlElement,4.1,pro,16,,,
837,XmlElement,4.1,pro,17,,,
837,XmlElement,4.1,pro,19,,,
837,XmlElement,4.1,pro,20,,,
837,XmlElement,4.1,pro,1,1.0,1.0,2.0
837,XmlElement,4.1,pro,2,1.0,1.0,1.0
837,XmlElement,4.1,pro,3,,3.0,3.0
837,XmlElement,4.1,pro,4,1.0,1.0,1.0
837,XmlElement,4.1,pro,5,1.0,1.0,1.0
837,XmlElement,4.1,pro,6,1.0,1.0,1.0
837,XmlElement,4.1,pro,7,1.0,1.0,1.0
837,XmlElement,4.1,pro,8,,3.0,4.0
837,XmlElement,4.1,pro,10,1.0,1.0,1.0
837,XmlElement,4.1,pro,11,1.0,1.0,1.0
837,XmlElement,4.1,pro,13,1.0,1.0,1.0
837,XmlElement,4.1,pro,14,,0.0,15.0
837,XmlElement,4.1,pro,15,1.0,1.0,1.0
837,XmlElement,4.1,pro,18,,1.0,13.0
838,XmlElement,haiku,pro,5,,,
838,XmlElement,haiku,pro,6,,,
838,XmlElement,haiku,pro,7,,,
838,XmlElement,haiku,pro,10,,,
838,XmlElement,haiku,pro,11,,,
838,XmlElement,haiku,pro,14,,,
838,XmlElement,haiku,pro,17,,,
838,XmlElement,haiku,pro,18,,,
838,XmlElement,haiku,pro,19,,,
838,XmlElement,haiku,pro,20,,,
838,XmlElement,haiku,pro,1,1.0,1.0,1.0
838,XmlElement,haiku,pro,2,,3.0,5.0
838,XmlElement,haiku,pro,3,,3.0,4.0
838,XmlElement,haiku,pro,4,,0.0,15.0
838,XmlElement,haiku,pro,8,,3.0,3.0
838,XmlElement,haiku,pro,9,,3.0,3.0
838,XmlElement,haiku,pro,12,,0.0,15.0
838,XmlElement,haiku,pro,13,,0.0,15.0
838,XmlElement,haiku,pro,15,,3.0,6.0
838,XmlElement,haiku,pro,16,1.0,1.0,3.0
839,Option,flash,sonnet,1,,,
839,Option,flash,sonnet,2,,,
839,Option,flash,sonnet,3,,,
839,Option,flash,sonnet,4,,,
839,Option,flash,sonnet,5,,,
839,Option,flash,sonnet,6,,,
839,Option,flash,sonnet,7,,,
839,Option,flash,sonnet,8,,,
839,Option,flash,sonnet,9,,,
839,Option,flash,sonnet,10,,,
839,Option,flash,sonnet,11,,,
839,Option,flash,sonnet,12,,,
839,Option,flash,sonnet,13,,,
839,Option,flash,sonnet,14,,,
839,Option,flash,sonnet,15,,,
839,Option,flash,sonnet,16,,,
839,Option,flash,sonnet,17,,,
839,Option,flash,sonnet,18,,,
839,Option,flash,sonnet,19,,,
839,Option,flash,sonnet,20,,,
840,Option,flash,haiku,1,,,
840,Option,flash,haiku,2,,,
840,Option,flash,haiku,3,,,
840,Option,flash,haiku,4,,,
840,Option,flash,haiku,5,,,
840,Option,flash,haiku,6,,,
840,Option,flash,haiku,7,,,
840,Option,flash,haiku,8,,,
840,Option,flash,haiku,9,,,
840,Option,flash,haiku,10,,,
840,Option,flash,haiku,11,,,
840,Option,flash,haiku,12,,,
840,Option,flash,haiku,13,,,
840,Option,flash,haiku,14,,,
840,Option,flash,haiku,15,,,
840,Option,flash,haiku,16,,,
840,Option,flash,haiku,17,,,
840,Option,flash,haiku,18,,,
840,Option,flash,haiku,19,,,
840,Option,flash,haiku,20,,,
841,XmlElement,4.1,flash,15,,,
841,XmlElement,4.1,flash,16,,,
841,XmlElement,4.1,flash,18,,,
841,XmlElement,4.1,flash,19,,,
841,XmlElement,4.1,flash,20,,,
841,XmlElement,4.1,flash,1,,3.0,4.0
841,XmlElement,4.1,flash,2,1.0,1.0,1.0
841,XmlElement,4.1,flash,3,1.0,1.0,1.0
841,XmlElement,4.1,flash,4,1.0,1.0,4.0
841,XmlElement,4.1,flash,5,1.0,1.0,1.0
841,XmlElement,4.1,flash,6,1.0,1.0,1.0
841,XmlElement,4.1,flash,7,1.0,1.0,3.0
841,XmlElement,4.1,flash,8,1.0,1.0,1.0
841,XmlElement,4.1,flash,9,1.0,1.0,1.0
841,XmlElement,4.1,flash,10,1.0,1.0,1.0
841,XmlElement,4.1,flash,11,1.0,1.0,1.0
841,XmlElement,4.1,flash,12,1.0,1.0,4.0
841,XmlElement,4.1,flash,13,1.0,1.0,1.0
841,XmlElement,4.1,flash,14,1.0,1.0,1.0
841,XmlElement,4.1,flash,17,1.0,1.0,1.0
842,XmlElement,4.1 mini,flash,6,,,
842,XmlElement,4.1 mini,flash,7,,,
842,XmlElement,4.1 mini,flash,8,,,
842,XmlElement,4.1 mini,flash,11,,,
842,XmlElement,4.1 mini,flash,15,,,
842,XmlElement,4.1 mini,flash,17,,,
842,XmlElement,4.1 mini,flash,19,,,
842,XmlElement,4.1 mini,flash,20,,,
842,XmlElement,4.1 mini,flash,1,,0.0,15.0
842,XmlElement,4.1 mini,flash,2,1.0,1.0,2.0
842,XmlElement,4.1 mini,flash,3,1.0,1.0,5.0
842,XmlElement,4.1 mini,flash,4,1.0,1.0,1.0
842,XmlElement,4.1 mini,flash,5,1.0,1.0,1.0
842,XmlElement,4.1 mini,flash,9,3.0,1.0,12.0
842,XmlElement,4.1 mini,flash,10,1.0,1.0,2.0
842,XmlElement,4.1 mini,flash,12,,0.0,15.0
842,XmlElement,4.1 mini,flash,13,,3.0,5.0
842,XmlElement,4.1 mini,flash,14,1.0,1.0,1.0
842,XmlElement,4.1 mini,flash,16,1.0,1.0,1.0
842,XmlElement,4.1 mini,flash,18,,3.0,4.0
843,XmlElement,4.1 mini,pro,7,,,
843,XmlElement,4.1 mini,pro,8,,,
843,XmlElement,4.1 mini,pro,9,,,
843,XmlElement,4.1 mini,pro,11,,,
843,XmlElement,4.1 mini,pro,12,,,
843,XmlElement,4.1 mini,pro,14,,,
843,XmlElement,4.1 mini,pro,18,,,
843,XmlElement,4.1 mini,pro,19,,,
843,XmlElement,4.1 mini,pro,20,,,
843,XmlElement,4.1 mini,pro,1,,0.0,15.0
843,XmlElement,4.1 mini,pro,2,1.0,1.0,1.0
843,XmlElement,4.1 mini,pro,3,,0.0,15.0
843,XmlElement,4.1 mini,pro,4,1.0,1.0,1.0
843,XmlElement,4.1 mini,pro,5,1.0,1.0,1.0
843,XmlElement,4.1 mini,pro,6,1.0,1.0,1.0
843,XmlElement,4.1 mini,pro,10,1.0,1.0,1.0
843,XmlElement,4.1 mini,pro,13,1.0,1.0,5.0
843,XmlElement,4.1 mini,pro,15,1.0,1.0,1.0
843,XmlElement,4.1 mini,pro,16,1.0,1.0,2.0
843,XmlElement,4.1 mini,pro,17,,3.0,3.0
844,XmlElement,flash,haiku,1,,,
844,XmlElement,flash,haiku,2,,,
844,XmlElement,flash,haiku,3,,,
844,XmlElement,flash,haiku,4,,,
844,XmlElement,flash,haiku,6,,,
844,XmlElement,flash,haiku,8,,,
844,XmlElement,flash,haiku,9,,,
844,XmlElement,flash,haiku,10,,,
844,XmlElement,flash,haiku,11,,,
844,XmlElement,flash,haiku,12,,,
844,XmlElement,flash,haiku,13,,,
844,XmlElement,flash,haiku,15,,,
844,XmlElement,flash,haiku,16,,,
844,XmlElement,flash,haiku,17,,,
844,XmlElement,flash,haiku,18,,,
844,XmlElement,flash,haiku,19,,,
844,XmlElement,flash,haiku,20,,,
844,XmlElement,flash,haiku,5,1.0,1.0,1.0
844,XmlElement,flash,haiku,7,3.0,3.0,5.0
844,XmlElement,flash,haiku,14,,3.0,3.0
845,XmlElement,flash,sonnet,2,,,
845,XmlElement,flash,sonnet,3,,,
845,XmlElement,flash,sonnet,4,,,
845,XmlElement,flash,sonnet,5,,,
845,XmlElement,flash,sonnet,6,,,
845,XmlElement,flash,sonnet,7,,,
845,XmlElement,flash,sonnet,8,,,
845,XmlElement,flash,sonnet,9,,,
845,XmlElement,flash,sonnet,10,,,
845,XmlElement,flash,sonnet,11,,,
845,XmlElement,flash,sonnet,13,,,
845,XmlElement,flash,sonnet,14,,,
845,XmlElement,flash,sonnet,15,,,
845,XmlElement,flash,sonnet,17,,,
845,XmlElement,flash,sonnet,18,,,
845,XmlElement,flash,sonnet,1,3.0,1.0,11.0
845,XmlElement,flash,sonnet,12,1.0,1.0,1.0
845,XmlElement,flash,sonnet,16,1.0,1.0,2.0
845,XmlElement,flash,sonnet,19,1.0,1.0,3.0
845,XmlElement,flash,sonnet,20,,3.0,6.0
846,XmlElement,flash,4.1 mini,1,,,
846,XmlElement,flash,4.1 mini,2,,,
846,XmlElement,flash,4.1 mini,3,,,
846,XmlElement,flash,4.1 mini,4,,,
846,XmlElement,flash,4.1 mini,5,,,
846,XmlElement,flash,4.1 mini,7,,,
846,XmlElement,flash,4.1 mini,11,,,
846,XmlElement,flash,4.1 mini,14,,,
846,XmlElement,flash,4.1 mini,15,,,
846,XmlElement,flash,4.1 mini,16,,,
846,XmlElement,flash,4.1 mini,17,,,
846,XmlElement,flash,4.1 mini,18,,,
846,XmlElement,flash,4.1 mini,19,,,
846,XmlElement,flash,4.1 mini,20,,,
846,XmlElement,flash,4.1 mini,6,,3.0,3.0
846,XmlElement,flash,4.1 mini,8,,3.0,5.0
846,XmlElement,flash,4.1 mini,9,1.0,1.0,1.0
846,XmlElement,flash,4.1 mini,10,,3.0,4.0
846,XmlElement,flash,4.1 mini,12,1.0,1.0,1.0
846,XmlElement,flash,4.1 mini,13,,3.0,3.0
847,XmlElement,flash,4.1,1,,,
847,XmlElement,flash,4.1,3,,,
847,XmlElement,flash,4.1,4,,,
